file,feature,label
static/voice/Abyan/2022-05-08T14_37_08.652Z.wav,"[[-5.64943848e+02 -4.64828094e+02 -4.84477081e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.42293091e+01  1.12053055e+02  1.09752213e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.45853119e+01  1.48073540e+01  1.46275978e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 9.10077870e-01  1.74078310e+00  2.26689959e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.73181409e-01  1.67524219e-02  8.12258422e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.00263295e-02  7.83040166e-01  4.20821607e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",0
static/voice/Abyan/2022-05-08T14_37_12.370Z.wav,"[[-6.21208801e+02 -5.28092407e+02 -5.12004578e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.07853546e+01  1.09171234e+02  1.10590958e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.94341965e+01  1.51625299e+01 -8.41963291e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-6.06802106e-01 -7.68924356e-02 -1.18196774e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 5.54638505e-02  1.22886825e+00 -3.82910395e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.64694500e-01  8.88448715e-01  1.33387721e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",0
static/voice/Abyan/2022-05-08T14_37_16.212Z.wav,"[[-4.0980194e+02 -2.9442459e+02 -2.5760294e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.7764955e+02  1.9620801e+02  1.8032323e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.2367580e+01 -4.9170803e+01 -3.4603104e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 6.7171078e+00  3.9574420e+00  9.1228604e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.0293911e+00 -2.5667417e-01 -2.3193176e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.3680644e+00  1.8701663e+00 -4.6591716e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2022-05-08T14_37_19.998Z.wav,"[[-5.6982086e+02 -5.0845059e+02 -5.1373541e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.1979141e+01  7.8398300e+01  7.4320892e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.3402391e+01 -8.9142427e+00 -3.3907448e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 2.3141370e+00  2.7552154e+00  4.1478686e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.0267673e+00  7.5531740e+00  6.8480811e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-5.2864259e-01 -2.9418449e+00 -1.7947623e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2022-05-08T14_37_23.851Z.wav,"[[-510.11444   -461.63654   -522.5022    ...    0.           0.
     0.       ]
 [ 113.294945   117.02518    107.86926   ...    0.           0.
     0.       ]
 [  13.975954     8.520912     2.9509163 ...    0.           0.
     0.       ]
 ...
 [   2.6983886    3.7429836    6.2543154 ...    0.           0.
     0.       ]
 [   2.2281957    3.0303102    2.7948449 ...    0.           0.
     0.       ]
 [   1.2222927    1.5217543    0.8332077 ...    0.           0.
     0.       ]]",0
static/voice/Abyan/2022-05-08T14_37_27.624Z.wav,"[[-5.8215485e+02 -5.4060504e+02 -5.5005206e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.4818146e+01  9.6816589e+01  8.6039070e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.7999908e+01  2.2140293e+01  1.1651781e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.7916903e-01  4.0073414e+00  7.6422043e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.5130363e+00  2.9459741e+00  3.8257942e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.3077204e+00  1.0222745e+00 -3.9784470e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2022-05-08T14_37_31.801Z.wav,"[[-6.2810596e+02 -5.5729364e+02 -5.4872015e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.4791363e+01  9.8098122e+01  9.3960442e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.1889780e+01  2.6013590e+01  1.4113890e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 6.5202868e-01  3.0202036e+00  6.4712830e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.8195339e-01  1.6042023e+00  1.6982682e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 5.7833105e-02 -2.8577683e+00 -4.8513632e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2022-05-08T14_37_35.716Z.wav,"[[-6.0087677e+02 -5.5334277e+02 -5.7430145e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.1414841e+01  1.0579305e+02  8.8729294e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.3628761e+01  1.4949074e+01  4.8622427e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-6.8317622e-01  1.5648192e+00  4.5620489e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.6387025e+00 -1.3003333e+00  1.9123549e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.0269971e-01  9.4758034e-02 -1.4680166e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",0
static/voice/Abyan/2022-05-08T14_37_39.817Z.wav,"[[-537.6562     -514.03424    -535.477      ...    0.
     0.            0.        ]
 [ 109.53602     108.95831     112.3452     ...    0.
     0.            0.        ]
 [  15.4542675     8.773586     -4.6188793  ...    0.
     0.            0.        ]
 ...
 [  -1.1505569     0.84687316    5.7211     ...    0.
     0.            0.        ]
 [  -1.4789313    -0.6775484     5.7226624  ...    0.
     0.            0.        ]
 [   2.107373     -0.6663813     2.5219939  ...    0.
     0.            0.        ]]",0
static/voice/Abyan/2022-05-08T14_37_43.762Z.wav,"[[-6.65844421e+02 -5.66081787e+02 -5.08532593e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.57887650e+01  1.02850334e+02  1.23692017e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.87129097e+01  1.51112471e+01 -1.30465450e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 3.51603508e+00  3.98459935e+00 -1.74520612e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.02650595e+00  5.83452511e+00  4.32574654e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.63226795e+00  1.19000983e+00 -6.70652032e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",0
static/voice/Abyan/2022-05-08T14_37_47.790Z.wav,"[[-5.40239990e+02 -4.93005249e+02 -5.32386719e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.08576385e+02  1.13351875e+02  1.12353096e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.79014053e+01  1.20421829e+01  4.40914822e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.34374237e+00  2.22216845e+00  4.74398661e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.67818260e-01  6.31203413e-01  5.10437870e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-4.63856459e-01 -6.11989081e-01 -1.51810777e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",0
static/voice/Abyan/2022-05-08T14_37_52.042Z.wav,"[[-564.6952    -519.9757    -550.6112    ...    0.           0.
     0.       ]
 [  95.065384   107.70771     81.28059   ...    0.           0.
     0.       ]
 [  29.476395    14.764814     4.2757244 ...    0.           0.
     0.       ]
 ...
 [   2.6789849    2.6095364    3.2973533 ...    0.           0.
     0.       ]
 [   2.1647637    3.5371735    5.98507   ...    0.           0.
     0.       ]
 [   1.6502125    3.6525269    3.4617565 ...    0.           0.
     0.       ]]",0
static/voice/Ilmi/2022-05-08T15_05_48.146Z.wav,"[[-6.0169366e+02 -4.9639307e+02 -4.8146167e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 6.4573112e+01  9.7635132e+01  8.0796677e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.6371117e+01 -6.1103177e-01 -1.9390163e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 2.5476217e-03  3.4755528e-01  1.6193954e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.9039842e+00  2.0121040e+00  1.8125346e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.5511901e+00  2.5716410e+00  2.8463323e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_05_51.571Z.wav,"[[-5.7738263e+02 -4.6845496e+02 -4.5228650e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.4384171e+01  1.1130528e+02  6.7326950e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.0854671e+01  1.7910709e+01  3.8793243e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 7.7699244e-01  4.8133835e-01 -4.2429632e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.3737435e-01  2.4333410e+00  2.0721960e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.5900301e-01  5.7476979e-01  1.0142440e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_05_54.991Z.wav,"[[-5.1270300e+02 -4.6242090e+02 -5.1923944e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.1275421e+02  1.1483980e+02  9.7503555e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.6939255e+01  9.8666039e+00  9.1577129e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 3.2675409e-01 -1.0173644e+00 -3.9549549e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.5316530e-01 -5.8956933e-01 -1.2526088e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.4951878e-01  3.3009219e+00  7.1320491e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_05_58.196Z.wav,"[[-605.8667    -505.9589    -516.6733    ...    0.           0.
     0.       ]
 [  86.65947    114.82579    105.44401   ...    0.           0.
     0.       ]
 [  35.637367    15.47352     10.330537  ...    0.           0.
     0.       ]
 ...
 [   0.7650955    1.4543456    1.55655   ...    0.           0.
     0.       ]
 [   0.7558249    1.3448484    2.0232878 ...    0.           0.
     0.       ]
 [   0.8434354    1.8721237    2.3310444 ...    0.           0.
     0.       ]]",1
static/voice/Ilmi/2022-05-08T15_06_01.455Z.wav,"[[-5.42265076e+02 -4.95871857e+02 -5.49716492e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.03656670e+02  1.10684784e+02  9.33401337e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.00729218e+01  1.14369373e+01  1.18764725e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 9.58542466e-01  2.04560995e+00  3.77739644e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.46526766e+00  2.39731026e+00  3.99912643e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 4.14655447e-01  9.03900027e-01  1.86875582e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_06_07.449Z.wav,"[[-5.9244501e+02 -4.9998941e+02 -4.7146442e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.4188751e+01  7.1154434e+01  2.7196335e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.2278557e+01  1.0783225e-01 -1.3731876e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-4.5769268e-01  3.3446269e+00  3.5478964e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.1079249e+00 -3.1283015e-01 -1.3002402e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.2120895e+00  4.2617416e+00  1.8064071e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_06_10.375Z.wav,"[[-5.94605774e+02 -5.46928711e+02 -5.35477905e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.67599640e+01  9.76898727e+01  5.68873596e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.80401688e+01  1.30176525e+01 -1.70095978e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 3.49111974e-01  5.45277297e-01 -5.32372355e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.20840621e+00  1.36412525e+00  2.49661279e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.35562050e+00 -1.65628541e+00  2.01761460e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_06_18.228Z.wav,"[[-5.4527252e+02 -4.9837997e+02 -5.5441931e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0623679e+02  1.1224712e+02  1.0016611e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.1822254e+01  1.5324961e+01  1.6791307e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 2.3421463e-01  5.6007004e-01  3.7932599e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.0332723e+00 -1.8598198e+00  3.3451518e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.5529324e+00  1.8616104e+00  2.6519971e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_06_25.911Z.wav,"[[-5.49311646e+02 -4.39409424e+02 -4.44526917e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.01448730e+02  1.17535614e+02  1.07607414e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.55740471e+01  1.17438221e+01  6.21767521e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-5.89788437e-01 -2.24122271e-01 -7.70340383e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.13001752e+00  1.71240807e+00  2.89412308e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.66161180e+00  2.77029610e+00  2.95707250e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_07_05.179Z.wav,"[[-5.4373694e+02 -4.6866348e+02 -3.7323761e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.0726550e+02  1.3794489e+02  2.0465509e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.5898876e+01  1.2024887e+01 -3.2275822e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.2448968e+00  6.1393404e-01  7.7396148e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.6537938e+00 -2.5226269e+00  1.4154627e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 6.5073490e-01  1.2604928e-01  1.1775473e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_08_20.223Z.wav,"[[-6.10356689e+02 -5.81628723e+02 -5.66291748e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.27847576e+01  3.89012222e+01  4.57422867e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.21828365e+01  1.70998116e+01  1.18816395e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 2.13502359e+00  1.01988137e+00  5.42774820e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.99868762e+00  5.31203091e-01 -2.70358205e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.85423732e+00 -1.52362323e+00 -7.04214430e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_16_19.357Z.wav,"[[-6.1146814e+02 -5.3791388e+02 -5.0193134e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.7205681e+01  7.2738495e+01  6.3888573e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.3642101e+00 -1.2415014e+01 -1.0581949e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 2.7793446e+00  4.8123927e+00  5.3570004e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-4.6965241e-01  8.5471189e-01 -1.0390768e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-8.9937282e-01 -5.6146054e+00 -1.0373552e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_16_37.003Z.wav,"[[-5.4268384e+02 -4.4146121e+02 -4.5276569e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.0187851e+01  3.4764038e+01  6.8476272e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.0657135e+01  1.0842858e+01 -8.9504881e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-7.6273715e-01 -1.0534002e+00  3.0870309e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.5846863e-01 -1.0804580e+00 -3.4982398e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.4763170e-01 -1.9953209e+00 -7.5933475e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_16_40.261Z.wav,"[[-5.10223267e+02 -4.63200348e+02 -5.23466248e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.09340782e+02  1.14171326e+02  1.02231018e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.07637825e+01  1.48180275e+01  1.46929893e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-3.70015144e-01  4.72511709e-01  2.62197328e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.80508900e+00  2.49513102e+00  4.23062992e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 1.09548986e+00  1.31633008e+00  1.20045638e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_16_46.528Z.wav,"[[-5.66560303e+02 -4.70470612e+02 -4.84291473e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.15649109e+01  1.13874634e+02  1.03943756e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.87954292e+01  1.74965897e+01  2.17506790e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.05390787e+00  1.90492892e+00  1.20021331e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.95690203e-01  9.21897948e-01  2.38139772e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.17016602e-01  8.67464006e-01  1.38414085e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_16_58.548Z.wav,"[[-5.4130627e+02 -4.9703116e+02 -5.0949252e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.9028381e+01  1.0919921e+02  6.4615906e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.5040085e+01  1.4077818e+01  1.3854225e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-2.3823187e-01 -1.0020254e+00  3.0177889e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-3.2864285e-01 -2.8624594e-01 -3.2252061e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-9.9728405e-01 -6.2453055e-01 -1.2555532e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_17_04.320Z.wav,"[[-3.8313168e+02 -3.3076584e+02 -3.1758389e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.2051694e+02  1.2648837e+02  1.7004926e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 9.3160524e+00  4.4564753e+00 -4.5238201e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 6.1146426e-01  1.0428547e+00  4.0004253e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.3433826e+00  2.2734597e+00  2.4377289e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.8394654e-02  3.4602660e-01  2.3304433e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_17_24.146Z.wav,"[[-459.1388     -412.9887     -463.71695    ...    0.
     0.            0.        ]
 [ 111.497955    116.11536     109.83801    ...    0.
     0.            0.        ]
 [  18.942055     14.904126     18.886715   ...    0.
     0.            0.        ]
 ...
 [   0.9283128     1.7841994     2.5686388  ...    0.
     0.            0.        ]
 [   1.2184653     1.249491      1.9455621  ...    0.
     0.            0.        ]
 [   0.59746975    1.1400932     1.8392892  ...    0.
     0.            0.        ]]",1
static/voice/Ilmi/2022-05-08T15_17_27.535Z.wav,"[[-381.5732     -334.9223     -419.20694    ...    0.
     0.            0.        ]
 [ 118.940186    121.45317     116.26285    ...    0.
     0.            0.        ]
 [  10.617066      8.812143     13.491169   ...    0.
     0.            0.        ]
 ...
 [   0.6353793     0.56559014    1.4232484  ...    0.
     0.            0.        ]
 [   0.8096961     1.5346562     1.6086698  ...    0.
     0.            0.        ]
 [   0.65426916    0.5570376     1.6579111  ...    0.
     0.            0.        ]]",1
static/voice/Ilmi/2022-05-08T15_17_30.829Z.wav,"[[-413.95056   -367.60388   -448.00763   ...    0.           0.
     0.       ]
 [ 115.31779    118.46939    110.30145   ...    0.           0.
     0.       ]
 [  14.434546    11.690825    15.603829  ...    0.           0.
     0.       ]
 ...
 [   0.9159778    0.7610961    1.379436  ...    0.           0.
     0.       ]
 [   0.8144441    1.6289126    2.1877825 ...    0.           0.
     0.       ]
 [   1.2616863    1.2207718    1.8250911 ...    0.           0.
     0.       ]]",1
static/voice/Ilmi/2022-05-08T15_17_41.038Z.wav,"[[-539.2824     -495.63757    -543.75037    ...    0.
     0.            0.        ]
 [  88.523186     98.12898      76.30649    ...    0.
     0.            0.        ]
 [  29.882957     19.33117      17.415756   ...    0.
     0.            0.        ]
 ...
 [   1.4438341     2.1215625     0.6836176  ...    0.
     0.            0.        ]
 [   0.5977307     1.5752754     2.974844   ...    0.
     0.            0.        ]
 [   1.1324406     0.9040103    -0.61664844 ...    0.
     0.            0.        ]]",1
static/voice/Ilmi/2022-05-08T15_25_51.975Z.wav,"[[-6.1717523e+02 -5.9117120e+02 -5.9325958e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.4510132e+01  6.8498474e+01  6.4130234e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.5588707e+01  3.7325867e+01  3.1687904e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.0131546e-01 -7.4386746e-03 -9.6828640e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.0008650e-01  3.4591338e-01  4.9247724e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.3358668e+00  1.2320855e+00  2.3561211e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",1
static/voice/Ilmi/2022-05-08T15_25_57.114Z.wav,"[[-449.36298    -403.27136    -486.8336     ...    0.
     0.            0.        ]
 [ 115.63686     118.898476    112.44792    ...    0.
     0.            0.        ]
 [  13.852513     11.405399     17.771584   ...    0.
     0.            0.        ]
 ...
 [   1.3803332     1.251086      2.2626886  ...    0.
     0.            0.        ]
 [   0.83821666    1.778174      2.3086267  ...    0.
     0.            0.        ]
 [   1.3878937     1.3644654     2.237778   ...    0.
     0.            0.        ]]",1
static/voice/Ilmi/2022-05-08T15_26_01.125Z.wav,"[[-5.71498169e+02 -5.30660583e+02 -5.69909424e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 9.05578308e+01  1.04969925e+02  8.12335663e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.31304588e+01  2.03881931e+01  2.17536087e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 2.81027746e+00  2.66076303e+00  1.83840573e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 8.50025594e-01  9.10468400e-01  1.81870151e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 3.52644622e-01  2.21750021e+00  3.10887074e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",1
